"","reef_name","report_year","site_no","transect_no","group_code","total_cover"
"3211","rebe_reef",2002,3,3,"hc",19.5
"3212","rebe_reef",2002,3,3,"ma",0.5
"3213","rebe_reef",2002,3,3,"ot",1.5
"3214","rebe_reef",2002,3,3,"sc",40.5
"3215","rebe_reef",2002,3,3,"sp",10.5
"3216","rebe_reef",2002,3,3,"ta",21.5
"3217","rebe_reef",2002,3,4,"ab",2.5
"3218","rebe_reef",2002,3,4,"ca",1.5
"3219","rebe_reef",2002,3,4,"hc",19.5
"3220","rebe_reef",2002,3,4,"ma",0
"3221","rebe_reef",2002,3,4,"ot",1
"3222","rebe_reef",2002,3,4,"sc",39
"3223","rebe_reef",2002,3,4,"sp",20
"3224","rebe_reef",2002,3,4,"ta",16.5
"3225","rebe_reef",2002,3,5,"ab",0
"3226","rebe_reef",2002,3,5,"ca",13
"3227","rebe_reef",2002,3,5,"hc",13.5
"3228","rebe_reef",2002,3,5,"ma",1.5
"3229","rebe_reef",2002,3,5,"ot",0
"3230","rebe_reef",2002,3,5,"sc",33.5
"3231","rebe_reef",2002,3,5,"sp",13
"3232","rebe_reef",2002,3,5,"ta",25.5
"3233","rebe_reef",2003,1,1,"ab",0
"3234","rebe_reef",2003,1,1,"ca",11
"3235","rebe_reef",2003,1,1,"hc",35.5
"3236","rebe_reef",2003,1,1,"ma",0
"3237","rebe_reef",2003,1,1,"ot",1
"3238","rebe_reef",2003,1,1,"sc",36.5
"3239","rebe_reef",2003,1,1,"sp",0
"3240","rebe_reef",2003,1,1,"ta",16
"3241","rebe_reef",2003,1,2,"ab",0
"3242","rebe_reef",2003,1,2,"ca",3.5
"3243","rebe_reef",2003,1,2,"hc",26.5
"3244","rebe_reef",2003,1,2,"ma",0
"3245","rebe_reef",2003,1,2,"ot",0.5
"3246","rebe_reef",2003,1,2,"sc",41.5
"3247","rebe_reef",2003,1,2,"sp",2
"3248","rebe_reef",2003,1,2,"ta",26
"3249","rebe_reef",2003,1,3,"ab",0.5
"3250","rebe_reef",2003,1,3,"ca",6
"3251","rebe_reef",2003,1,3,"hc",20.5
"3252","rebe_reef",2003,1,3,"ma",0
"3253","rebe_reef",2003,1,3,"ot",0
"3254","rebe_reef",2003,1,3,"sc",57
"3255","rebe_reef",2003,1,3,"sp",4
"3256","rebe_reef",2003,1,3,"ta",12
"3257","rebe_reef",2003,1,4,"ab",0
"3258","rebe_reef",2003,1,4,"ca",2.5
"3259","rebe_reef",2003,1,4,"hc",16
"3260","rebe_reef",2003,1,4,"ma",0
"3261","rebe_reef",2003,1,4,"ot",1
"3262","rebe_reef",2003,1,4,"sc",60.5
"3263","rebe_reef",2003,1,4,"sp",6.5
"3264","rebe_reef",2003,1,4,"ta",13.5
"3265","rebe_reef",2003,1,5,"ab",0
"3266","rebe_reef",2003,1,5,"ca",5
"3267","rebe_reef",2003,1,5,"hc",30
"3268","rebe_reef",2003,1,5,"ma",0.5
"3269","rebe_reef",2003,1,5,"ot",2.5
"3270","rebe_reef",2003,1,5,"sc",33.5
"3271","rebe_reef",2003,1,5,"sp",8.5
"3272","rebe_reef",2003,1,5,"ta",20
"3273","rebe_reef",2003,2,1,"ab",0
"3274","rebe_reef",2003,2,1,"ca",1.5
"3275","rebe_reef",2003,2,1,"hc",18
"3276","rebe_reef",2003,2,1,"ma",0.5
"3277","rebe_reef",2003,2,1,"ot",2
"3278","rebe_reef",2003,2,1,"sc",61.5
"3279","rebe_reef",2003,2,1,"sp",11.5
"3280","rebe_reef",2003,2,1,"ta",5
"3281","rebe_reef",2003,2,2,"ab",0
"3282","rebe_reef",2003,2,2,"ca",4.5
"3283","rebe_reef",2003,2,2,"hc",14.5
"3284","rebe_reef",2003,2,2,"ma",0
"3285","rebe_reef",2003,2,2,"ot",0.5
"3286","rebe_reef",2003,2,2,"sc",53
"3287","rebe_reef",2003,2,2,"sp",12
"3288","rebe_reef",2003,2,2,"ta",15.5
"3289","rebe_reef",2003,2,3,"ab",3
"3290","rebe_reef",2003,2,3,"ca",5.5
"3291","rebe_reef",2003,2,3,"hc",13.5
"3292","rebe_reef",2003,2,3,"ma",0
"3293","rebe_reef",2003,2,3,"ot",0
"3294","rebe_reef",2003,2,3,"sc",33.5
"3295","rebe_reef",2003,2,3,"sp",26.5
"3296","rebe_reef",2003,2,3,"ta",18
"3297","rebe_reef",2003,2,4,"ab",2
"3298","rebe_reef",2003,2,4,"ca",2
"3299","rebe_reef",2003,2,4,"hc",9.5
"3300","rebe_reef",2003,2,4,"ma",0
"3301","rebe_reef",2003,2,4,"ot",0
"3302","rebe_reef",2003,2,4,"sc",33.5
"3303","rebe_reef",2003,2,4,"sp",22.5
"3304","rebe_reef",2003,2,4,"ta",30.5
"3305","rebe_reef",2003,2,5,"ab",0
"3306","rebe_reef",2003,2,5,"ca",1.5
"3307","rebe_reef",2003,2,5,"hc",12.5
"3308","rebe_reef",2003,2,5,"ma",0
"3309","rebe_reef",2003,2,5,"ot",2.5
"3310","rebe_reef",2003,2,5,"sc",61
"3311","rebe_reef",2003,2,5,"sp",10.5
"3312","rebe_reef",2003,2,5,"ta",12
"3313","rebe_reef",2003,3,1,"ab",0
"3314","rebe_reef",2003,3,1,"ca",0.5
"3315","rebe_reef",2003,3,1,"hc",14
"3316","rebe_reef",2003,3,1,"ma",0
"3317","rebe_reef",2003,3,1,"ot",2.5
"3318","rebe_reef",2003,3,1,"sc",55
"3319","rebe_reef",2003,3,1,"sp",9
"3320","rebe_reef",2003,3,1,"ta",19
"3321","rebe_reef",2003,3,2,"ab",0
"3322","rebe_reef",2003,3,2,"ca",2.5
"3323","rebe_reef",2003,3,2,"hc",23.5
"3324","rebe_reef",2003,3,2,"ma",0
"3325","rebe_reef",2003,3,2,"ot",0
"3326","rebe_reef",2003,3,2,"sc",36.5
"3327","rebe_reef",2003,3,2,"sp",18.5
"3328","rebe_reef",2003,3,2,"ta",19
"3329","rebe_reef",2003,3,3,"ab",0
"3330","rebe_reef",2003,3,3,"ca",5
"3331","rebe_reef",2003,3,3,"hc",25
"3332","rebe_reef",2003,3,3,"ma",0
"3333","rebe_reef",2003,3,3,"ot",0
"3334","rebe_reef",2003,3,3,"sc",27
"3335","rebe_reef",2003,3,3,"sp",15.5
"3336","rebe_reef",2003,3,3,"ta",27.5
"3337","rebe_reef",2003,3,4,"ab",1
"3338","rebe_reef",2003,3,4,"ca",5
"3339","rebe_reef",2003,3,4,"hc",13.5
"3340","rebe_reef",2003,3,4,"ma",0
"3341","rebe_reef",2003,3,4,"ot",0.5
"3342","rebe_reef",2003,3,4,"sc",38
"3343","rebe_reef",2003,3,4,"sp",20
"3344","rebe_reef",2003,3,4,"ta",22
"3345","rebe_reef",2003,3,5,"ab",0.529100529100529
"3346","rebe_reef",2003,3,5,"ca",2.64550264550265
"3347","rebe_reef",2003,3,5,"hc",9.52380952380952
"3348","rebe_reef",2003,3,5,"ma",0
"3349","rebe_reef",2003,3,5,"ot",5.82010582010582
"3350","rebe_reef",2003,3,5,"sc",40.7407407407407
"3351","rebe_reef",2003,3,5,"sp",12.1693121693122
"3352","rebe_reef",2003,3,5,"ta",34.3915343915344
"3353","rebe_reef",2004,1,1,"ab",0
"3354","rebe_reef",2004,1,1,"ca",11
"3355","rebe_reef",2004,1,1,"hc",40
"3356","rebe_reef",2004,1,1,"ma",0.5
"3357","rebe_reef",2004,1,1,"ot",1
"3358","rebe_reef",2004,1,1,"sc",30.5
"3359","rebe_reef",2004,1,1,"sp",1.5
"3360","rebe_reef",2004,1,1,"ta",15.5
"3361","rebe_reef",2004,1,2,"ab",0
"3362","rebe_reef",2004,1,2,"ca",6
"3363","rebe_reef",2004,1,2,"hc",34.5
"3364","rebe_reef",2004,1,2,"ma",0
"3365","rebe_reef",2004,1,2,"ot",1
"3366","rebe_reef",2004,1,2,"sc",37.5
"3367","rebe_reef",2004,1,2,"sp",2.5
"3368","rebe_reef",2004,1,2,"ta",18.5
"3369","rebe_reef",2004,1,3,"ab",0
"3370","rebe_reef",2004,1,3,"ca",1
"3371","rebe_reef",2004,1,3,"hc",16.5
"3372","rebe_reef",2004,1,3,"ma",0
"3373","rebe_reef",2004,1,3,"ot",1
"3374","rebe_reef",2004,1,3,"sc",66.5
"3375","rebe_reef",2004,1,3,"sp",5
"3376","rebe_reef",2004,1,3,"ta",10
"3377","rebe_reef",2004,1,4,"ab",0
"3378","rebe_reef",2004,1,4,"ca",3.57142857142857
"3379","rebe_reef",2004,1,4,"hc",17.8571428571429
"3380","rebe_reef",2004,1,4,"ma",0
"3381","rebe_reef",2004,1,4,"ot",2.04081632653061
"3382","rebe_reef",2004,1,4,"sc",45.4081632653061
"3383","rebe_reef",2004,1,4,"sp",11.734693877551
"3384","rebe_reef",2004,1,4,"ta",21.4285714285714
"3385","rebe_reef",2004,1,5,"ab",0
"3386","rebe_reef",2004,1,5,"ca",3.5
"3387","rebe_reef",2004,1,5,"hc",27
"3388","rebe_reef",2004,1,5,"ma",0.5
"3389","rebe_reef",2004,1,5,"ot",0.5
"3390","rebe_reef",2004,1,5,"sc",50
"3391","rebe_reef",2004,1,5,"sp",9.5
"3392","rebe_reef",2004,1,5,"ta",9
"3393","rebe_reef",2004,2,1,"ab",0.515463917525773
"3394","rebe_reef",2004,2,1,"ca",2.57731958762887
"3395","rebe_reef",2004,2,1,"hc",13.9175257731959
"3396","rebe_reef",2004,2,1,"ma",0
"3397","rebe_reef",2004,2,1,"ot",3.09278350515464
"3398","rebe_reef",2004,2,1,"sc",66.4948453608247
"3399","rebe_reef",2004,2,1,"sp",5.6701030927835
"3400","rebe_reef",2004,2,1,"ta",10.8247422680412
"3401","rebe_reef",2004,2,2,"ab",0
"3402","rebe_reef",2004,2,2,"ca",4
"3403","rebe_reef",2004,2,2,"hc",8.5
"3404","rebe_reef",2004,2,2,"ma",0
"3405","rebe_reef",2004,2,2,"ot",0
"3406","rebe_reef",2004,2,2,"sc",54.5
"3407","rebe_reef",2004,2,2,"sp",19
"3408","rebe_reef",2004,2,2,"ta",14
"3409","rebe_reef",2004,2,3,"ab",0.5
"3410","rebe_reef",2004,2,3,"ca",3
"3411","rebe_reef",2004,2,3,"hc",11
"3412","rebe_reef",2004,2,3,"ma",0
"3413","rebe_reef",2004,2,3,"ot",0
"3414","rebe_reef",2004,2,3,"sc",47.5
"3415","rebe_reef",2004,2,3,"sp",25.5
"3416","rebe_reef",2004,2,3,"ta",12.5
"3417","rebe_reef",2004,2,4,"ab",3.01507537688442
"3418","rebe_reef",2004,2,4,"ca",0.50251256281407
"3419","rebe_reef",2004,2,4,"hc",10.5527638190955
"3420","rebe_reef",2004,2,4,"ma",0
"3421","rebe_reef",2004,2,4,"ot",1.50753768844221
"3422","rebe_reef",2004,2,4,"sc",38.6934673366834
"3423","rebe_reef",2004,2,4,"sp",24.1206030150754
"3424","rebe_reef",2004,2,4,"ta",22.1105527638191
"3425","rebe_reef",2004,2,5,"ab",1.5
"3426","rebe_reef",2004,2,5,"ca",1.5
"3427","rebe_reef",2004,2,5,"hc",15
"3428","rebe_reef",2004,2,5,"ma",0
"3429","rebe_reef",2004,2,5,"ot",0.5
"3430","rebe_reef",2004,2,5,"sc",61.5
"3431","rebe_reef",2004,2,5,"sp",8
"3432","rebe_reef",2004,2,5,"ta",12
"3433","rebe_reef",2004,3,1,"ab",0
"3434","rebe_reef",2004,3,1,"ca",4.5
"3435","rebe_reef",2004,3,1,"hc",20.5
"3436","rebe_reef",2004,3,1,"ma",1
"3437","rebe_reef",2004,3,1,"ot",0.5
"3438","rebe_reef",2004,3,1,"sc",48
"3439","rebe_reef",2004,3,1,"sp",11
"3440","rebe_reef",2004,3,1,"ta",14.5
"3441","rebe_reef",2004,3,2,"ab",0.5
"3442","rebe_reef",2004,3,2,"ca",7
"3443","rebe_reef",2004,3,2,"hc",19
"3444","rebe_reef",2004,3,2,"ma",0
"3445","rebe_reef",2004,3,2,"ot",2.5
"3446","rebe_reef",2004,3,2,"sc",36.5
"3447","rebe_reef",2004,3,2,"sp",23
"3448","rebe_reef",2004,3,2,"ta",11.5
"3449","rebe_reef",2004,3,3,"ab",0.50251256281407
"3450","rebe_reef",2004,3,3,"ca",5.0251256281407
"3451","rebe_reef",2004,3,3,"hc",21.105527638191
"3452","rebe_reef",2004,3,3,"ma",0
"3453","rebe_reef",2004,3,3,"ot",1.50753768844221
"3454","rebe_reef",2004,3,3,"sc",23.6180904522613
"3455","rebe_reef",2004,3,3,"sp",20.6030150753769
"3456","rebe_reef",2004,3,3,"ta",28.1407035175879
"3457","rebe_reef",2004,3,4,"ab",3.5
"3458","rebe_reef",2004,3,4,"ca",5.5
"3459","rebe_reef",2004,3,4,"hc",14
"3460","rebe_reef",2004,3,4,"ma",0
"3461","rebe_reef",2004,3,4,"ot",0
"3462","rebe_reef",2004,3,4,"sc",36
"3463","rebe_reef",2004,3,4,"sp",27
"3464","rebe_reef",2004,3,4,"ta",14
"3465","rebe_reef",2004,3,5,"ab",0.5
"3466","rebe_reef",2004,3,5,"ca",4
"3467","rebe_reef",2004,3,5,"hc",17.5
"3468","rebe_reef",2004,3,5,"ma",0
"3469","rebe_reef",2004,3,5,"ot",0
"3470","rebe_reef",2004,3,5,"sc",47
"3471","rebe_reef",2004,3,5,"sp",12
"3472","rebe_reef",2004,3,5,"ta",19
"3473","rebe_reef",2005,1,1,"ab",0
"3474","rebe_reef",2005,1,1,"ca",14
"3475","rebe_reef",2005,1,1,"hc",29
"3476","rebe_reef",2005,1,1,"ma",0
"3477","rebe_reef",2005,1,1,"ot",3
"3478","rebe_reef",2005,1,1,"sc",32
"3479","rebe_reef",2005,1,1,"sp",0
"3480","rebe_reef",2005,1,1,"ta",22
"3481","rebe_reef",2005,1,2,"ab",0.50251256281407
"3482","rebe_reef",2005,1,2,"ca",11.0552763819095
"3483","rebe_reef",2005,1,2,"hc",39.1959798994975
"3484","rebe_reef",2005,1,2,"ma",0
"3485","rebe_reef",2005,1,2,"ot",2.01005025125628
"3486","rebe_reef",2005,1,2,"sc",39.1959798994975
"3487","rebe_reef",2005,1,2,"sp",1.00502512562814
"3488","rebe_reef",2005,1,2,"ta",7.53768844221106
"3489","rebe_reef",2005,1,3,"ab",0
"3490","rebe_reef",2005,1,3,"ca",3
"3491","rebe_reef",2005,1,3,"hc",18
"3492","rebe_reef",2005,1,3,"ma",0
"3493","rebe_reef",2005,1,3,"ot",1.5
"3494","rebe_reef",2005,1,3,"sc",55.5
"3495","rebe_reef",2005,1,3,"sp",4.5
"3496","rebe_reef",2005,1,3,"ta",17.5
"3497","rebe_reef",2005,1,4,"ab",0
"3498","rebe_reef",2005,1,4,"ca",4.5
"3499","rebe_reef",2005,1,4,"hc",25
"3500","rebe_reef",2005,1,4,"ma",0
"3501","rebe_reef",2005,1,4,"ot",0.5
"3502","rebe_reef",2005,1,4,"sc",46.5
"3503","rebe_reef",2005,1,4,"sp",8.5
"3504","rebe_reef",2005,1,4,"ta",15
"3505","rebe_reef",2005,1,5,"ab",0
"3506","rebe_reef",2005,1,5,"ca",8
"3507","rebe_reef",2005,1,5,"hc",22
"3508","rebe_reef",2005,1,5,"ma",0
"3509","rebe_reef",2005,1,5,"ot",0
"3510","rebe_reef",2005,1,5,"sc",54.5
"3511","rebe_reef",2005,1,5,"sp",8
"3512","rebe_reef",2005,1,5,"ta",7.5
"3513","rebe_reef",2005,2,1,"ab",0
"3514","rebe_reef",2005,2,1,"ca",8
"3515","rebe_reef",2005,2,1,"hc",16.5
"3516","rebe_reef",2005,2,1,"ma",0
"3517","rebe_reef",2005,2,1,"ot",0
"3518","rebe_reef",2005,2,1,"sc",57.5
"3519","rebe_reef",2005,2,1,"sp",9
"3520","rebe_reef",2005,2,1,"ta",9
"3521","rebe_reef",2005,2,2,"ab",1
"3522","rebe_reef",2005,2,2,"ca",3.5
"3523","rebe_reef",2005,2,2,"hc",17
"3524","rebe_reef",2005,2,2,"ma",0
"3525","rebe_reef",2005,2,2,"ot",4.5
"3526","rebe_reef",2005,2,2,"sc",66.5
"3527","rebe_reef",2005,2,2,"sp",3
"3528","rebe_reef",2005,2,2,"ta",4.5
"3529","rebe_reef",2005,2,3,"ab",0
"3530","rebe_reef",2005,2,3,"ca",5.5
"3531","rebe_reef",2005,2,3,"hc",13.5
"3532","rebe_reef",2005,2,3,"ma",0
"3533","rebe_reef",2005,2,3,"ot",2
"3534","rebe_reef",2005,2,3,"sc",52
"3535","rebe_reef",2005,2,3,"sp",12.5
"3536","rebe_reef",2005,2,3,"ta",14.5
"3537","rebe_reef",2005,2,4,"ab",0
"3538","rebe_reef",2005,2,4,"ca",2.01005025125628
"3539","rebe_reef",2005,2,4,"hc",16.5829145728643
"3540","rebe_reef",2005,2,4,"ma",0
"3541","rebe_reef",2005,2,4,"ot",1.50753768844221
"3542","rebe_reef",2005,2,4,"sc",43.7185929648241
"3543","rebe_reef",2005,2,4,"sp",26.1306532663317
"3544","rebe_reef",2005,2,4,"ta",10.5527638190955
"3545","rebe_reef",2005,2,5,"ab",4
"3546","rebe_reef",2005,2,5,"ca",1
"3547","rebe_reef",2005,2,5,"hc",15
"3548","rebe_reef",2005,2,5,"ma",0
"3549","rebe_reef",2005,2,5,"ot",1
"3550","rebe_reef",2005,2,5,"sc",44
"3551","rebe_reef",2005,2,5,"sp",25.5
"3552","rebe_reef",2005,2,5,"ta",9.5
"3553","rebe_reef",2005,3,1,"ab",0
"3554","rebe_reef",2005,3,1,"ca",5
"3555","rebe_reef",2005,3,1,"hc",17
"3556","rebe_reef",2005,3,1,"ma",0
"3557","rebe_reef",2005,3,1,"ot",2
"3558","rebe_reef",2005,3,1,"sc",56.5
"3559","rebe_reef",2005,3,1,"sp",11.5
"3560","rebe_reef",2005,3,1,"ta",8
"3561","rebe_reef",2005,3,2,"ab",0
"3562","rebe_reef",2005,3,2,"ca",8
"3563","rebe_reef",2005,3,2,"hc",14.5
"3564","rebe_reef",2005,3,2,"ma",0
"3565","rebe_reef",2005,3,2,"ot",1
"3566","rebe_reef",2005,3,2,"sc",47
"3567","rebe_reef",2005,3,2,"sp",16.5
"3568","rebe_reef",2005,3,2,"ta",13
"3569","rebe_reef",2005,3,3,"ab",0
"3570","rebe_reef",2005,3,3,"ca",3.5
"3571","rebe_reef",2005,3,3,"hc",20.5
"3572","rebe_reef",2005,3,3,"ma",0
"3573","rebe_reef",2005,3,3,"ot",0.5
"3574","rebe_reef",2005,3,3,"sc",38.5
"3575","rebe_reef",2005,3,3,"sp",18
"3576","rebe_reef",2005,3,3,"ta",19
"3577","rebe_reef",2005,3,4,"ab",2.5
"3578","rebe_reef",2005,3,4,"ca",4.5
"3579","rebe_reef",2005,3,4,"hc",7.5
"3580","rebe_reef",2005,3,4,"ma",0
"3581","rebe_reef",2005,3,4,"ot",1
"3582","rebe_reef",2005,3,4,"sc",34.5
"3583","rebe_reef",2005,3,4,"sp",29.5
"3584","rebe_reef",2005,3,4,"ta",20.5
"3585","rebe_reef",2005,3,5,"ab",0
"3586","rebe_reef",2005,3,5,"ca",4.5
"3587","rebe_reef",2005,3,5,"hc",14.5
"3588","rebe_reef",2005,3,5,"ma",0
"3589","rebe_reef",2005,3,5,"ot",1.5
"3590","rebe_reef",2005,3,5,"sc",44.5
"3591","rebe_reef",2005,3,5,"sp",7.5
"3592","rebe_reef",2005,3,5,"ta",27.5
"3593","rebe_reef",2007,1,1,"ab",0
"3594","rebe_reef",2007,1,1,"ca",19.5
"3595","rebe_reef",2007,1,1,"hc",37.5
"3596","rebe_reef",2007,1,1,"ma",0
"3597","rebe_reef",2007,1,1,"ot",1.5
"3598","rebe_reef",2007,1,1,"sc",32
"3599","rebe_reef",2007,1,1,"sp",0.5
"3600","rebe_reef",2007,1,1,"ta",9
"3601","rebe_reef",2007,1,2,"ab",0
"3602","rebe_reef",2007,1,2,"ca",19
"3603","rebe_reef",2007,1,2,"hc",27
"3604","rebe_reef",2007,1,2,"ma",0.5
"3605","rebe_reef",2007,1,2,"ot",0
"3606","rebe_reef",2007,1,2,"sc",31.5
"3607","rebe_reef",2007,1,2,"sp",0
"3608","rebe_reef",2007,1,2,"ta",22
"3609","rebe_reef",2007,1,3,"ab",0
"3610","rebe_reef",2007,1,3,"ca",2
"3611","rebe_reef",2007,1,3,"hc",17
"3612","rebe_reef",2007,1,3,"ma",0
"3613","rebe_reef",2007,1,3,"ot",0
"3614","rebe_reef",2007,1,3,"sc",61
"3615","rebe_reef",2007,1,3,"sp",2
"3616","rebe_reef",2007,1,3,"ta",18
"3617","rebe_reef",2007,1,4,"ab",0
"3618","rebe_reef",2007,1,4,"ca",5.5
"3619","rebe_reef",2007,1,4,"hc",19.5
"3620","rebe_reef",2007,1,4,"ma",0
"3621","rebe_reef",2007,1,4,"ot",2
"3622","rebe_reef",2007,1,4,"sc",38
"3623","rebe_reef",2007,1,4,"sp",14.5
"3624","rebe_reef",2007,1,4,"ta",20.5
"3625","rebe_reef",2007,1,5,"ab",0
"3626","rebe_reef",2007,1,5,"ca",9.5
"3627","rebe_reef",2007,1,5,"hc",25
"3628","rebe_reef",2007,1,5,"ma",1
"3629","rebe_reef",2007,1,5,"ot",0.5
"3630","rebe_reef",2007,1,5,"sc",37.5
"3631","rebe_reef",2007,1,5,"sp",8.5
"3632","rebe_reef",2007,1,5,"ta",18
"3633","rebe_reef",2007,2,1,"ab",0
"3634","rebe_reef",2007,2,1,"ca",12
"3635","rebe_reef",2007,2,1,"hc",11
"3636","rebe_reef",2007,2,1,"ma",0
"3637","rebe_reef",2007,2,1,"ot",0.5
"3638","rebe_reef",2007,2,1,"sc",48.5
"3639","rebe_reef",2007,2,1,"sp",8.5
"3640","rebe_reef",2007,2,1,"ta",19.5
"3641","rebe_reef",2007,2,2,"ab",0.5
"3642","rebe_reef",2007,2,2,"ca",3.5
"3643","rebe_reef",2007,2,2,"hc",12.5
"3644","rebe_reef",2007,2,2,"ma",0
"3645","rebe_reef",2007,2,2,"ot",0
"3646","rebe_reef",2007,2,2,"sc",41.5
"3647","rebe_reef",2007,2,2,"sp",15.5
"3648","rebe_reef",2007,2,2,"ta",26.5
"3649","rebe_reef",2007,2,3,"ab",0
"3650","rebe_reef",2007,2,3,"ca",2
"3651","rebe_reef",2007,2,3,"hc",14.5
"3652","rebe_reef",2007,2,3,"ma",0
"3653","rebe_reef",2007,2,3,"ot",0
"3654","rebe_reef",2007,2,3,"sc",28
"3655","rebe_reef",2007,2,3,"sp",25.5
"3656","rebe_reef",2007,2,3,"ta",30
"3657","rebe_reef",2007,2,4,"ab",2.5
"3658","rebe_reef",2007,2,4,"ca",1.5
"3659","rebe_reef",2007,2,4,"hc",19
"3660","rebe_reef",2007,2,4,"ma",0
"3661","rebe_reef",2007,2,4,"ot",0
"3662","rebe_reef",2007,2,4,"sc",29
"3663","rebe_reef",2007,2,4,"sp",19
"3664","rebe_reef",2007,2,4,"ta",29
"3665","rebe_reef",2007,2,5,"ab",0
"3666","rebe_reef",2007,2,5,"ca",7.5
"3667","rebe_reef",2007,2,5,"hc",13
"3668","rebe_reef",2007,2,5,"ma",0.5
"3669","rebe_reef",2007,2,5,"ot",1
"3670","rebe_reef",2007,2,5,"sc",46.5
"3671","rebe_reef",2007,2,5,"sp",11.5
"3672","rebe_reef",2007,2,5,"ta",20
"3673","rebe_reef",2007,3,1,"ab",0
"3674","rebe_reef",2007,3,1,"ca",13.5
"3675","rebe_reef",2007,3,1,"hc",16.5
"3676","rebe_reef",2007,3,1,"ma",1
"3677","rebe_reef",2007,3,1,"ot",1
"3678","rebe_reef",2007,3,1,"sc",31
"3679","rebe_reef",2007,3,1,"sp",13
"3680","rebe_reef",2007,3,1,"ta",24
"3681","rebe_reef",2007,3,2,"ab",0
"3682","rebe_reef",2007,3,2,"ca",7.5
"3683","rebe_reef",2007,3,2,"hc",20
"3684","rebe_reef",2007,3,2,"ma",0
"3685","rebe_reef",2007,3,2,"ot",0.5
"3686","rebe_reef",2007,3,2,"sc",25
"3687","rebe_reef",2007,3,2,"sp",16.5
"3688","rebe_reef",2007,3,2,"ta",30.5
"3689","rebe_reef",2007,3,3,"ab",1
"3690","rebe_reef",2007,3,3,"ca",10.5
"3691","rebe_reef",2007,3,3,"hc",14
"3692","rebe_reef",2007,3,3,"ma",0
"3693","rebe_reef",2007,3,3,"ot",1.5
"3694","rebe_reef",2007,3,3,"sc",23
"3695","rebe_reef",2007,3,3,"sp",22
"3696","rebe_reef",2007,3,3,"ta",28
"3697","rebe_reef",2007,3,4,"ab",2
"3698","rebe_reef",2007,3,4,"ca",1.5
"3699","rebe_reef",2007,3,4,"hc",10
"3700","rebe_reef",2007,3,4,"ma",0.5
"3701","rebe_reef",2007,3,4,"ot",0.5
"3702","rebe_reef",2007,3,4,"sc",32.5
"3703","rebe_reef",2007,3,4,"sp",23
"3704","rebe_reef",2007,3,4,"ta",30
"3705","rebe_reef",2007,3,5,"ab",3
"3706","rebe_reef",2007,3,5,"ca",4.5
"3707","rebe_reef",2007,3,5,"hc",15.5
"3708","rebe_reef",2007,3,5,"ma",0.5
"3709","rebe_reef",2007,3,5,"ot",1
"3710","rebe_reef",2007,3,5,"sc",33.5
"3711","rebe_reef",2007,3,5,"sp",12.5
"3712","rebe_reef",2007,3,5,"ta",29.5
"3713","rebe_reef",2009,1,1,"ab",0
"3714","rebe_reef",2009,1,1,"ca",15
"3715","rebe_reef",2009,1,1,"hc",15.5
"3716","rebe_reef",2009,1,1,"ma",2
"3717","rebe_reef",2009,1,1,"ot",1.5
"3718","rebe_reef",2009,1,1,"sc",23
"3719","rebe_reef",2009,1,1,"sp",3
"3720","rebe_reef",2009,1,1,"ta",40
"3721","rebe_reef",2009,1,2,"ab",0.5
"3722","rebe_reef",2009,1,2,"ca",8.5
"3723","rebe_reef",2009,1,2,"hc",16.5
"3724","rebe_reef",2009,1,2,"ma",4.5
"3725","rebe_reef",2009,1,2,"ot",0.5
"3726","rebe_reef",2009,1,2,"sc",15.5
"3727","rebe_reef",2009,1,2,"sp",6
"3728","rebe_reef",2009,1,2,"ta",48
"3729","rebe_reef",2009,1,3,"ab",0.5
"3730","rebe_reef",2009,1,3,"ca",7
"3731","rebe_reef",2009,1,3,"hc",10
"3732","rebe_reef",2009,1,3,"ma",0.5
"3733","rebe_reef",2009,1,3,"ot",0.5
"3734","rebe_reef",2009,1,3,"sc",3
"3735","rebe_reef",2009,1,3,"sp",4
"3736","rebe_reef",2009,1,3,"ta",74.5
"3737","rebe_reef",2009,1,4,"ab",0
"3738","rebe_reef",2009,1,4,"ca",10
"3739","rebe_reef",2009,1,4,"hc",14.5
"3740","rebe_reef",2009,1,4,"ma",5.5
"3741","rebe_reef",2009,1,4,"ot",0.5
"3742","rebe_reef",2009,1,4,"sc",9.5
"3743","rebe_reef",2009,1,4,"sp",7.5
"3744","rebe_reef",2009,1,4,"ta",52.5
"3745","rebe_reef",2009,1,5,"ab",1
"3746","rebe_reef",2009,1,5,"ca",17
"3747","rebe_reef",2009,1,5,"hc",11.5
"3748","rebe_reef",2009,1,5,"ma",5.5
"3749","rebe_reef",2009,1,5,"ot",0.5
"3750","rebe_reef",2009,1,5,"sc",6.5
"3751","rebe_reef",2009,1,5,"sp",0
"3752","rebe_reef",2009,1,5,"ta",58
"3753","rebe_reef",2009,2,1,"ab",0.5
"3754","rebe_reef",2009,2,1,"ca",8
"3755","rebe_reef",2009,2,1,"hc",8.5
"3756","rebe_reef",2009,2,1,"ma",7
"3757","rebe_reef",2009,2,1,"ot",1
"3758","rebe_reef",2009,2,1,"sc",10
"3759","rebe_reef",2009,2,1,"sp",5.5
"3760","rebe_reef",2009,2,1,"ta",59.5
"3761","rebe_reef",2009,2,2,"ab",3.5
"3762","rebe_reef",2009,2,2,"ca",4
